Time,X,Y,Z,VX,VY,VZ,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate
5.2700,4.0634,0.9799,0.0011,1.3746,0.1454,0.1028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2800,4.0768,0.9815,0.0035,1.3400,0.1626,0.2387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2900,4.0908,0.9828,0.0072,1.4075,0.1299,0.3649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3000,4.1065,0.9835,0.0115,1.5639,0.0673,0.4320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3100,4.1243,0.9837,0.0156,1.7800,0.0159,0.4123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3200,4.1444,0.9839,0.0187,2.0156,0.0204,0.3098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3300,4.1667,0.9850,0.0203,2.2270,0.1101,0.1562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3400,4.1905,0.9878,0.0202,2.3744,0.2855,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3500,4.2147,0.9930,0.0190,2.4296,0.5156,-0.1282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3600,4.2386,1.0005,0.0169,2.3814,0.7485,-0.2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3700,4.2609,1.0098,0.0145,2.2382,0.9309,-0.2401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3800,4.2812,1.0200,0.0117,2.0266,1.0284,-0.2799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3900,4.2991,1.0304,0.0080,1.7863,1.0381,-0.3689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4000,4.3147,1.0403,0.0026,1.5622,0.9876,-0.5417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4100,4.3287,1.0495,0.0000,1.3966,0.9225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4200,4.3419,1.0584,0.0000,1.3225,0.8868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4300,4.3554,1.0674,0.0000,1.3529,0.9019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4400,4.3702,1.0770,0.0000,1.4820,0.9586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4500,4.3871,1.0872,0.0000,1.6854,1.0209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4600,4.4063,1.0976,0.0000,1.9248,1.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4700,4.4279,1.1074,0.0000,2.1547,0.9812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4800,4.4512,1.1157,0.0000,2.3313,0.8299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4900,4.4754,1.1218,0.0000,2.4209,0.6092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5000,4.4995,1.1255,0.0000,2.4063,0.3676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5100,4.5224,1.1271,0.0000,2.2901,0.1617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5200,4.5433,1.1275,0.0000,2.0941,0.0343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5300,4.5619,1.1275,0.0000,1.8558,-0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5400,4.5781,1.1278,0.0000,1.6205,0.0360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5500,4.5924,1.1288,0.0004,1.4333,0.1020,0.0423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5600,4.6057,1.1303,0.0020,1.3302,0.1498,0.1591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5700,4.6190,1.1318,0.0051,1.3311,0.1494,0.3036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5800,4.6334,1.1328,0.0092,1.4353,0.1012,0.4185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5900,4.6496,1.1332,0.0138,1.6223,0.0357,0.4582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6000,4.6682,1.1332,0.0179,1.8564,0.0001,0.4056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6100,4.6891,1.1336,0.0206,2.0930,0.0372,0.2771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6200,4.7120,1.1352,0.0218,2.2869,0.1669,0.1141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6300,4.7360,1.1390,0.0214,2.4004,0.3755,-0.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6400,4.7601,1.1452,0.0200,2.4109,0.6192,-0.1391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6500,4.7832,1.1536,0.0181,2.3157,0.8402,-0.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6600,4.8046,1.1635,0.0159,2.1326,0.9892,-0.2238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6700,4.8235,1.1739,0.0131,1.8966,1.0445,-0.2805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6800,4.8401,1.1841,0.0090,1.6533,1.0192,-0.4082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6900,4.8545,1.1937,0.0027,1.4494,0.9539,-0.6304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7000,4.8678,1.2026,0.0000,1.3246,0.8980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7100,4.8808,1.2115,0.0000,1.3047,0.8881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7200,4.8948,1.2208,0.0000,1.3925,0.9298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7300,4.9105,1.2308,0.0000,1.5709,0.9968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7400,4.9285,1.2412,0.0000,1.8054,1.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7500,4.9490,1.2514,0.0000,2.0505,1.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7600,4.9716,1.2604,0.0000,2.2584,0.9009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7700,4.9955,1.2674,0.0000,2.3884,0.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7800,5.0197,1.2719,0.0000,2.4151,0.4524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7900,5.0430,1.2741,0.0000,2.3328,0.2219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8000,5.0646,1.2747,0.0000,2.1577,0.0595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8100,5.0838,1.2746,0.0000,1.9237,-0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8200,5.1006,1.2747,0.0000,1.6766,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8300,5.1152,1.2755,0.0002,1.4648,0.0729,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8400,5.1285,1.2768,0.0013,1.3301,0.1319,0.1184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8500,5.1415,1.2782,0.0040,1.2991,0.1473,0.2663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8600,5.1553,1.2793,0.0080,1.3775,0.1096,0.4002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8700,5.1708,1.2798,0.0127,1.5494,0.0430,0.4666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8800,5.1886,1.2797,0.0171,1.7808,-0.0059,0.4387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8900,5.2088,1.2798,0.0203,2.0265,0.0112,0.3251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9000,5.2312,1.2811,0.0220,2.2386,0.1222,0.1642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9100,5.2550,1.2843,0.0220,2.3749,0.3211,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9200,5.2791,1.2899,0.0209,2.4080,0.5677,-0.1079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9300,5.3024,1.2980,0.0193,2.3303,0.8026,-0.1686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9400,5.3239,1.3077,0.0173,2.1568,0.9705,-0.1992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9500,5.3431,1.3181,0.0148,1.9214,1.0428,-0.2472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9600,5.3598,1.3284,0.0112,1.6707,1.0273,-0.3623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9700,5.3744,1.3380,0.0054,1.4541,0.9632,-0.5736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9800,5.3875,1.3470,0.0000,1.3146,0.9023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9900,5.4004,1.3559,0.0000,1.2814,0.8858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0000,5.4140,1.3651,0.0000,1.3605,0.9239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0100,5.4293,1.3750,0.0000,1.5360,0.9919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0200,5.4470,1.3855,0.0000,1.7731,1.0416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0300,5.4673,1.3957,0.0000,2.0245,1.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0400,5.4897,1.4048,0.0000,2.2401,0.9077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0500,5.5135,1.4118,0.0000,2.3766,0.7033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0600,5.5375,1.4163,0.0000,2.4067,0.4522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0700,5.5608,1.4185,0.0000,2.3239,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0800,5.5822,1.4190,0.0000,2.1448,0.0499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0900,5.6013,1.4188,0.0000,1.9051,-0.0181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1000,5.6178,1.4188,0.0000,1.6527,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1100,5.6322,1.4195,0.0002,1.4385,0.0673,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1200,5.6452,1.4207,0.0015,1.3056,0.1262,0.1327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1300,5.6580,1.4221,0.0044,1.2810,0.1384,0.2870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1400,5.6717,1.4231,0.0086,1.3691,0.0965,0.4226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1500,5.6873,1.4234,0.0135,1.5518,0.0279,0.4848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1600,5.7052,1.4232,0.0180,1.7920,-0.0174,0.4487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1700,5.7256,1.4233,0.0212,2.0417,0.0100,0.3269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1800,5.7481,1.4247,0.0229,2.2508,0.1358,0.1622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1900,5.7719,1.4281,0.0229,2.3769,0.3488,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2000,5.7958,1.4342,0.0220,2.3936,0.6030,-0.0989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2100,5.8188,1.4425,0.0204,2.2968,0.8352,-0.1514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2200,5.8398,1.4524,0.0186,2.1055,0.9907,-0.1797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2300,5.8584,1.4629,0.0163,1.8584,1.0460,-0.2360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2400,5.8745,1.4731,0.0126,1.6054,1.0163,-0.3697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2500,5.8884,1.4825,0.0065,1.3977,0.9472,-0.6047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2600,5.9012,1.4915,0.0000,1.2777,0.8924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2700,5.9139,1.5003,0.0000,1.2714,0.8892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2800,5.9277,1.5097,0.0000,1.3791,0.9393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2900,5.9435,1.5198,0.0000,1.5789,1.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3000,5.9618,1.5303,0.0000,1.8303,1.0455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3100,5.9826,1.5403,0.0000,2.0819,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3200,6.0055,1.5488,0.0000,2.2821,0.8522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3300,6.0294,1.5550,0.0000,2.3899,0.6225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3400,6.0532,1.5587,0.0000,2.3830,0.3637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3500,6.0758,1.5601,0.0000,2.2625,0.1411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3600,6.0963,1.5601,0.0000,2.0530,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3700,6.1143,1.5598,0.0000,1.7974,-0.0292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3800,6.1298,1.5600,0.0000,1.5482,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3900,6.1434,1.5608,0.0006,1.3568,0.0852,0.0627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4000,6.1560,1.5621,0.0027,1.2628,0.1298,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4100,6.1688,1.5633,0.0063,1.2855,0.1185,0.3624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4200,6.1830,1.5639,0.0110,1.4196,0.0590,0.4769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4300,6.1994,1.5638,0.0160,1.6371,-0.0076,0.4999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4400,6.2183,1.5636,0.0203,1.8932,-0.0261,0.4224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4500,6.2397,1.5640,0.0230,2.1353,0.0467,0.2735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4600,6.2628,1.5662,0.0241,2.3136,0.2208,0.1058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4700,6.2867,1.5709,0.0238,2.3907,0.4660,-0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4800,6.3102,1.5781,0.0227,2.3496,0.7225,-0.1072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4900,6.3322,1.5874,0.0213,2.1982,0.9253,-0.1406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5000,6.3519,1.5977,0.0195,1.9676,1.0316,-0.1751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5100,6.3689,1.6081,0.0169,1.7056,1.0377,-0.2673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5200,6.3836,1.6179,0.0123,1.4664,0.9787,-0.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5300,6.3966,1.6270,0.0048,1.2996,0.9101,-0.7484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5400,6.4090,1.6358,0.0000,1.2410,0.8813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5500,6.4221,1.6449,0.0000,1.3038,0.9121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5600,6.4368,1.6547,0.0000,1.4734,0.9811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5700,6.4539,1.6651,0.0000,1.7151,1.0386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5800,6.4737,1.6754,0.0000,1.9783,1.0287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5900,6.4958,1.6845,0.0000,2.2081,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6000,6.5194,1.6916,0.0000,2.3561,0.7077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6100,6.5433,1.6961,0.0000,2.3912,0.4464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6200,6.5663,1.6981,0.0000,2.3057,0.1995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6300,6.5875,1.6984,0.0000,2.1174,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6400,6.6062,1.6980,0.0000,1.8657,-0.0387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6500,6.6222,1.6978,0.0000,1.6035,-0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6600,6.6361,1.6984,0.0004,1.3861,0.0568,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6700,6.6487,1.6996,0.0020,1.2594,0.1142,0.1643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6800,6.6612,1.7007,0.0053,1.2503,0.1187,0.3307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6900,6.6748,1.7014,0.0100,1.3602,0.0676,0.4671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7000,6.6904,1.7014,0.0152,1.5652,-0.0037,0.5178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7100,6.7086,1.7010,0.0198,1.8221,-0.0386,0.4630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7200,6.7294,1.7011,0.0230,2.0770,0.0130,0.3249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7300,6.7522,1.7028,0.0246,2.2762,0.1704,0.1550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7400,6.7759,1.7069,0.0247,2.3771,0.4106,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7500,6.7995,1.7137,0.0239,2.3574,0.6755,-0.0789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7600,6.8217,1.7226,0.0227,2.2206,0.8958,-0.1161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7700,6.8417,1.7329,0.0213,1.9954,1.0213,-0.1453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7800,6.8590,1.7433,0.0190,1.7295,1.0412,-0.2254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7900,6.8738,1.7531,0.0150,1.4791,0.9870,-0.4022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8000,6.8867,1.7623,0.0082,1.2976,0.9151,-0.6857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8100,6.8990,1.7711,0.0000,1.2242,0.8795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8200,6.9117,1.7801,0.0000,1.2763,0.9051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8300,6.9261,1.7899,0.0000,1.4408,0.9739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8400,6.9430,1.8002,0.0000,1.6834,1.0356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8500,6.9625,1.8105,0.0000,1.9523,1.0314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8600,6.9844,1.8198,0.0000,2.1900,0.9231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8700,7.0079,1.8269,0.0000,2.3454,0.7133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8800,7.0317,1.8314,0.0000,2.3849,0.4473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8900,7.0547,1.8333,0.0000,2.2999,0.1945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9000,7.0758,1.8335,0.0000,2.1084,0.0188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9100,7.0943,1.8330,0.0000,1.8514,-0.0488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9200,7.1101,1.8328,0.0000,1.5842,-0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9300,7.1238,1.8333,0.0004,1.3644,0.0503,0.0423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9400,7.1362,1.8344,0.0022,1.2395,0.1073,0.1774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9500,7.1486,1.8355,0.0057,1.2367,0.1087,0.3493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9600,7.1621,1.8360,0.0106,1.3558,0.0539,0.4862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9700,7.1778,1.8358,0.0159,1.5706,-0.0182,0.5321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9800,7.1962,1.8354,0.0206,1.8347,-0.0479,0.4694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9900,7.2171,1.8355,0.0238,2.0915,0.0150,0.3247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0000,7.2399,1.8374,0.0253,2.2855,0.1867,0.1535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0100,7.2637,1.8418,0.0255,2.3742,0.4383,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0200,7.2871,1.8488,0.0248,2.3375,0.7063,-0.0669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0300,7.3089,1.8580,0.0238,2.1828,0.9194,-0.0984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0400,7.3283,1.8683,0.0225,1.9432,1.0301,-0.1304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0500,7.3450,1.8787,0.0203,1.6707,1.0346,-0.2241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0600,7.3593,1.8884,0.0161,1.4244,0.9716,-0.4224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0700,7.3718,1.8974,0.0088,1.2579,0.9017,-0.7274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0800,7.3839,1.9062,0.0000,1.2083,0.8772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0900,7.3968,1.9153,0.0000,1.2884,0.9160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1000,7.4116,1.9252,0.0000,1.4778,0.9897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1100,7.4290,1.9356,0.0000,1.7368,1.0419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1200,7.4490,1.9458,0.0000,2.0086,1.0136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1300,7.4714,1.9545,0.0000,2.2337,0.8742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1400,7.4950,1.9609,0.0000,2.3626,0.6387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1500,7.5187,1.9645,0.0000,2.3668,0.3638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1600,7.5411,1.9658,0.0000,2.2452,0.1234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1700,7.5614,1.9655,0.0000,2.0243,-0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1800,7.5789,1.9650,0.0000,1.7525,-0.0584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1900,7.5938,1.9649,0.0000,1.4897,-0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2000,7.6067,1.9655,0.0008,1.2937,0.0656,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2100,7.6188,1.9666,0.0032,1.2082,0.1068,0.2421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2200,7.6313,1.9674,0.0074,1.2517,0.0852,0.4147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2300,7.6455,1.9676,0.0126,1.4140,0.0164,0.5265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2400,7.6621,1.9671,0.0180,1.6587,-0.0478,0.5323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2500,7.6814,1.9667,0.0223,1.9321,-0.0454,0.4318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2600,7.7031,1.9673,0.0250,2.1741,0.0644,0.2676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2700,7.7264,1.9701,0.0260,2.3312,0.2796,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2800,7.7501,1.9756,0.0258,2.3676,0.5523,-0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2900,7.7728,1.9837,0.0252,2.2746,0.8090,-0.0679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3000,7.7936,1.9936,0.0243,2.0723,0.9825,-0.0907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3100,7.8116,2.0040,0.0228,1.8054,1.0428,-0.1432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3200,7.8270,2.0141,0.0200,1.5330,1.0078,-0.2842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3300,7.8401,2.0234,0.0146,1.3155,0.9322,-0.5399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3400,7.8521,2.0322,0.0057,1.2018,0.8791,-0.8891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3500,7.8643,2.0410,0.0000,1.2187,0.8876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3600,7.8779,2.0506,0.0000,1.3630,0.9518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3700,7.8939,2.0608,0.0000,1.6002,1.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3800,7.9127,2.0712,0.0000,1.8788,1.0385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3900,7.9341,2.0807,0.0000,2.1367,0.9480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
